DIM_GEO_CODE_M49,GEO_NAME_SHORT,DIM_TIME,DIM_SEX,DIM_AGE,DIM_VALUE_TYPE,VALUE_NUMERIC,VALUE_COMMENTS,DIM_PUBLISH_STATE_CODE
634,Qatar,2015,Female,15 to 19 years,RATE_PER_1000,11.21,Registration National Statistics & WPP2022,PUBLISHED
634,Qatar,2019,Female,15 to 19 years,RATE_PER_1000,8.23,Registration National Statistics & WPP2022,PUBLISHED
634,Qatar,2016,Female,15 to 19 years,RATE_PER_1000,10.17,Registration National Statistics & WPP2022,PUBLISHED
634,Qatar,2017,Female,15 to 19 years,RATE_PER_1000,9.69,Registration National Statistics & WPP2022,PUBLISHED
634,Qatar,2020,Female,15 to 19 years,RATE_PER_1000,7.64,Registration National Statistics & WPP2022,PUBLISHED
634,Qatar,2003,Female,15 to 19 years,RATE_PER_1000,18.01,Registration National Statistics & WPP2022,PUBLISHED
634,Qatar,2018,Female,15 to 19 years,RATE_PER_1000,8.45,Registration National Statistics & WPP2022,PUBLISHED
634,Qatar,2004,Female,15 to 19 years,RATE_PER_1000,18.06,Registration National Statistics & WPP2022,PUBLISHED
634,Qatar,2001,Female,15 to 19 years,RATE_PER_1000,18.36,Registration National Statistics & WPP2022,PUBLISHED
634,Qatar,2000,Female,15 to 19 years,RATE_PER_1000,18.3,Registration National Statistics & WPP2022,PUBLISHED
634,Qatar,2009,Female,15 to 19 years,RATE_PER_1000,15.63,Registration National Statistics & WPP2022,PUBLISHED
634,Qatar,2007,Female,15 to 19 years,RATE_PER_1000,15.62,Registration National Statistics & WPP2022,PUBLISHED
634,Qatar,2008,Female,15 to 19 years,RATE_PER_1000,15.7,Registration National Statistics & WPP2022,PUBLISHED
634,Qatar,2010,Female,15 to 19 years,RATE_PER_1000,15.01,Registration National Statistics & WPP2022,PUBLISHED
630,Puerto Rico,2008,Female,15 to 19 years,RATE_PER_1000,56.73,Registration National Statistics & WPP2022,PUBLISHED
630,Puerto Rico,2009,Female,15 to 19 years,RATE_PER_1000,56.85,Registration National Statistics & WPP2022,PUBLISHED
630,Puerto Rico,2006,Female,15 to 19 years,RATE_PER_1000,62.33,Registration National Statistics & WPP2022,PUBLISHED
630,Puerto Rico,2010,Female,15 to 19 years,RATE_PER_1000,51.9,Registration National Statistics & WPP2022,PUBLISHED
630,Puerto Rico,2001,Female,15 to 19 years,RATE_PER_1000,71.36,Registration National Statistics & WPP2022,PUBLISHED
630,Puerto Rico,2007,Female,15 to 19 years,RATE_PER_1000,59.01,Registration National Statistics & WPP2022,PUBLISHED
630,Puerto Rico,2005,Female,15 to 19 years,RATE_PER_1000,64.18,Registration National Statistics & WPP2022,PUBLISHED
630,Puerto Rico,2004,Female,15 to 19 years,RATE_PER_1000,65.21,Registration National Statistics & WPP2022,PUBLISHED
630,Puerto Rico,2020,Female,15 to 19 years,RATE_PER_1000,15.56,Registration National Statistics & WPP2022,PUBLISHED
630,Puerto Rico,2019,Female,15 to 19 years,RATE_PER_1000,19.5,Registration National Statistics & WPP2022,PUBLISHED
630,Puerto Rico,2016,Female,15 to 19 years,RATE_PER_1000,30.48,Registration National Statistics & WPP2022,PUBLISHED
630,Puerto Rico,2013,Female,15 to 19 years,RATE_PER_1000,44.95,Registration National Statistics & WPP2022,PUBLISHED
630,Puerto Rico,2014,Female,15 to 19 years,RATE_PER_1000,40.17,Registration National Statistics & WPP2022,PUBLISHED
630,Puerto Rico,2011,Female,15 to 19 years,RATE_PER_1000,52.15,Registration National Statistics & WPP2022,PUBLISHED
626,Timor-Leste,2012,Female,15 to 19 years,RATE_PER_1000,47.7,Timor-Leste 2016 Demographic and Health Survey,PUBLISHED
626,Timor-Leste,2014,Female,15 to 19 years,RATE_PER_1000,44.21,Timor-Leste 2016 Demographic and Health Survey,PUBLISHED
626,Timor-Leste,2015,Female,15 to 19 years,RATE_PER_1000,41.89,Timor-Leste 2016 Demographic and Health Survey,PUBLISHED
626,Timor-Leste,2002,Female,15 to 19 years,RATE_PER_1000,81.21,Timor-Leste 2009-2010 Demographic and Health Survey,PUBLISHED
626,Timor-Leste,2007,Female,15 to 19 years,RATE_PER_1000,54.43,Timor-Leste 2009-2010 Demographic and Health Survey,PUBLISHED
626,Timor-Leste,2001,Female,15 to 19 years,RATE_PER_1000,78.31,Timor-Leste 2003 Demographic and Health Survey (national),PUBLISHED
626,Timor-Leste,2005,Female,15 to 19 years,RATE_PER_1000,59.26,Timor-Leste 2009-2010 Demographic and Health Survey,PUBLISHED
626,Timor-Leste,2009,Female,15 to 19 years,RATE_PER_1000,58.7,Timor-Leste 2016 Demographic and Health Survey,PUBLISHED
626,Timor-Leste,2010,Female,15 to 19 years,RATE_PER_1000,41,Timor-Leste 2010 Census,PUBLISHED
626,Timor-Leste,2008,Female,15 to 19 years,RATE_PER_1000,51.42,Timor-Leste 2009-2010 Demographic and Health Survey,PUBLISHED
624,Guinea-Bissau,2009,Female,15 to 19 years,RATE_PER_1000,117.27,Guinea-Bissau 2014 Multiple Indicator Cluster Survey,PUBLISHED
624,Guinea-Bissau,2014,Female,15 to 19 years,RATE_PER_1000,112.77,Guinea-Bissau 2018-2019 Multiple Indicator Cluster Survey,PUBLISHED
624,Guinea-Bissau,2012,Female,15 to 19 years,RATE_PER_1000,106.49,Guinea-Bissau 2014 Multiple Indicator Cluster Survey,PUBLISHED
624,Guinea-Bissau,2011,Female,15 to 19 years,RATE_PER_1000,121.23,Guinea-Bissau 2018-2019 Multiple Indicator Cluster Survey,PUBLISHED
624,Guinea-Bissau,2017,Female,15 to 19 years,RATE_PER_1000,84.43,Guinea-Bissau 2018-2019 Multiple Indicator Cluster Survey,PUBLISHED
624,Guinea-Bissau,2016,Female,15 to 19 years,RATE_PER_1000,92.68,Guinea-Bissau 2018-2019 Multiple Indicator Cluster Survey,PUBLISHED
620,Portugal,2021,Female,15 to 19 years,RATE_PER_1000,5.72,Estimate Human Fertility Database,PUBLISHED
620,Portugal,2017,Female,15 to 19 years,RATE_PER_1000,7.84,Estimate Human Fertility Database,PUBLISHED
620,Portugal,2018,Female,15 to 19 years,RATE_PER_1000,7.35,Estimate Human Fertility Database,PUBLISHED
620,Portugal,2020,Female,15 to 19 years,RATE_PER_1000,6.55,Estimate Human Fertility Database,PUBLISHED
620,Portugal,2011,Female,15 to 19 years,RATE_PER_1000,13.09,Estimate Human Fertility Database,PUBLISHED
620,Portugal,2007,Female,15 to 19 years,RATE_PER_1000,16.82,Estimate Human Fertility Database,PUBLISHED
620,Portugal,2012,Female,15 to 19 years,RATE_PER_1000,11.94,Estimate Human Fertility Database,PUBLISHED
620,Portugal,2008,Female,15 to 19 years,RATE_PER_1000,15.88,Estimate Human Fertility Database,PUBLISHED
620,Portugal,2002,Female,15 to 19 years,RATE_PER_1000,20.87,Estimate Human Fertility Database,PUBLISHED
620,Portugal,2003,Female,15 to 19 years,RATE_PER_1000,19.89,Estimate Human Fertility Database,PUBLISHED
620,Portugal,2000,Female,15 to 19 years,RATE_PER_1000,21.57,Estimate Human Fertility Database,PUBLISHED
616,Poland,2002,Female,15 to 19 years,RATE_PER_1000,15.15,Estimate Human Fertility Database,PUBLISHED
616,Poland,2001,Female,15 to 19 years,RATE_PER_1000,15.85,Estimate Human Fertility Database,PUBLISHED
616,Poland,2010,Female,15 to 19 years,RATE_PER_1000,15.1,Estimate Human Fertility Database,PUBLISHED
616,Poland,2007,Female,15 to 19 years,RATE_PER_1000,14.77,Estimate Human Fertility Database,PUBLISHED
616,Poland,2014,Female,15 to 19 years,RATE_PER_1000,12.94,Estimate Human Fertility Database,PUBLISHED
616,Poland,2015,Female,15 to 19 years,RATE_PER_1000,12.18,Estimate Human Fertility Database,PUBLISHED
616,Poland,2013,Female,15 to 19 years,RATE_PER_1000,13.57,Estimate Human Fertility Database,PUBLISHED
616,Poland,2012,Female,15 to 19 years,RATE_PER_1000,14.21,Estimate Human Fertility Database,PUBLISHED
616,Poland,2018,Female,15 to 19 years,RATE_PER_1000,10.2,Estimate Human Fertility Database,PUBLISHED
616,Poland,2011,Female,15 to 19 years,RATE_PER_1000,13.86,Estimate Human Fertility Database,PUBLISHED
616,Poland,2020,Female,15 to 19 years,RATE_PER_1000,8.15,Registration Eurostat,PUBLISHED
616,Poland,2019,Female,15 to 19 years,RATE_PER_1000,9.23,Estimate Human Fertility Database,PUBLISHED
616,Poland,2016,Female,15 to 19 years,RATE_PER_1000,11.84,Estimate Human Fertility Database,PUBLISHED
616,Poland,2017,Female,15 to 19 years,RATE_PER_1000,10.89,Estimate Human Fertility Database,PUBLISHED
608,Philippines,2017,Female,15 to 19 years,RATE_PER_1000,38.42,Registration National Statistics & WPP2022,PUBLISHED
608,Philippines,2016,Female,15 to 19 years,RATE_PER_1000,40.03,Registration National Statistics & WPP2022,PUBLISHED
608,Philippines,2019,Female,15 to 19 years,RATE_PER_1000,34.79,Registration National Statistics & WPP2022,PUBLISHED
608,Philippines,2012,Female,15 to 19 years,RATE_PER_1000,42.97,Registration National Statistics & WPP2022,PUBLISHED
608,Philippines,2006,Female,15 to 19 years,RATE_PER_1000,34.74,Registration National Statistics & WPP2022,PUBLISHED
608,Philippines,2013,Female,15 to 19 years,RATE_PER_1000,42.65,Registration National Statistics & WPP2022,PUBLISHED
608,Philippines,2015,Female,15 to 19 years,RATE_PER_1000,41.32,Registration National Statistics & WPP2022,PUBLISHED
608,Philippines,2014,Female,15 to 19 years,RATE_PER_1000,42.24,Registration National Statistics & WPP2022,PUBLISHED
608,Philippines,2007,Female,15 to 19 years,RATE_PER_1000,37.98,Registration National Statistics & WPP2022,PUBLISHED
608,Philippines,2009,Female,15 to 19 years,RATE_PER_1000,41.46,Registration National Statistics & WPP2022,PUBLISHED
604,Peru,2003,Female,15 to 19 years,RATE_PER_1000,66.71,Peru 2007-2008 Demographic and Health Survey (Continuous),PUBLISHED
604,Peru,2021,Female,15 to 19 years,RATE_PER_1000,33.68,Registration National Statistics & WPP2022,PUBLISHED
604,Peru,2018,Female,15 to 19 years,RATE_PER_1000,42.67,Registration National Statistics & WPP2022,PUBLISHED
604,Peru,2020,Female,15 to 19 years,RATE_PER_1000,30.61,Registration National Statistics & WPP2022,PUBLISHED
604,Peru,2019,Female,15 to 19 years,RATE_PER_1000,45.94,Registration National Statistics & WPP2022,PUBLISHED
604,Peru,2017,Female,15 to 19 years,RATE_PER_1000,45.34,Registration National Statistics & WPP2022,PUBLISHED
600,Paraguay,2016,Female,15 to 19 years,RATE_PER_1000,52.33,Registration National Statistics & WPP2022,PUBLISHED
600,Paraguay,2012,Female,15 to 19 years,RATE_PER_1000,82.53,Paraguay 2016 Multiple Indicator Cluster Survey,PUBLISHED
600,Paraguay,2014,Female,15 to 19 years,RATE_PER_1000,76.05,Paraguay 2016 Multiple Indicator Cluster Survey,PUBLISHED
600,Paraguay,2015,Female,15 to 19 years,RATE_PER_1000,71.99,Paraguay 2016 Multiple Indicator Cluster Survey,PUBLISHED
600,Paraguay,2002,Female,15 to 19 years,RATE_PER_1000,58.1,Paraguay 2002 Census,PUBLISHED
600,Paraguay,2004,Female,15 to 19 years,RATE_PER_1000,62.75,Paraguay 2008 Encuesta Nacional de Demografía y Salud Sexual y Reproductiva,PUBLISHED
600,Paraguay,2006,Female,15 to 19 years,RATE_PER_1000,62.54,Registration National Statistics & WPP2022,PUBLISHED
600,Paraguay,2007,Female,15 to 19 years,RATE_PER_1000,60.87,Registration National Statistics & WPP2022,PUBLISHED
600,Paraguay,2008,Female,15 to 19 years,RATE_PER_1000,66.11,Registration National Statistics & WPP2022,PUBLISHED
598,Papua New Guinea,2010,Female,15 to 19 years,RATE_PER_1000,91.34,Papua New Guinea 2016-2018 Demographic and Health Survey,PUBLISHED
600,Paraguay,2009,Female,15 to 19 years,RATE_PER_1000,75.01,Paraguay 2016 Multiple Indicator Cluster Survey,PUBLISHED
598,Papua New Guinea,2013,Female,15 to 19 years,RATE_PER_1000,88.11,Papua New Guinea 2016-2018 Demographic and Health Survey,PUBLISHED
598,Papua New Guinea,2015,Female,15 to 19 years,RATE_PER_1000,76.6,Papua New Guinea 2016-2018 Demographic and Health Survey,PUBLISHED
598,Papua New Guinea,2016,Female,15 to 19 years,RATE_PER_1000,67.76,Papua New Guinea 2016-2018 Demographic and Health Survey,PUBLISHED
591,Panama,2017,Female,15 to 19 years,RATE_PER_1000,77.38,Registration National Statistics & WPP2022,PUBLISHED
591,Panama,2020,Female,15 to 19 years,RATE_PER_1000,61.7,Registration National Statistics & WPP2022,PUBLISHED
591,Panama,2016,Female,15 to 19 years,RATE_PER_1000,80.93,Registration National Statistics & WPP2022,PUBLISHED
591,Panama,2019,Female,15 to 19 years,RATE_PER_1000,68.65,Registration National Statistics & WPP2022,PUBLISHED
591,Panama,2009,Female,15 to 19 years,RATE_PER_1000,84.38,Registration National Statistics & WPP2022,PUBLISHED
591,Panama,2008,Female,15 to 19 years,RATE_PER_1000,82.68,Registration National Statistics & WPP2022,PUBLISHED
591,Panama,2018,Female,15 to 19 years,RATE_PER_1000,75.4,Registration National Statistics & WPP2022,PUBLISHED
591,Panama,2000,Female,15 to 19 years,RATE_PER_1000,84.93,Registration National Statistics & WPP2022,PUBLISHED
591,Panama,2004,Female,15 to 19 years,RATE_PER_1000,84.9,Registration Human Fertility Collection,PUBLISHED
586,Pakistan,2002,Female,15 to 19 years,RATE_PER_1000,61.99,Pakistan 2006-2007 Demographic and Health Survey,PUBLISHED
586,Pakistan,2015,Female,15 to 19 years,RATE_PER_1000,46.66,Pakistan 2017-2018 Demographic and Health Survey,PUBLISHED
586,Pakistan,2012,Female,15 to 19 years,RATE_PER_1000,57,Pakistan 2013-2014 Living Standards Measurement Survey,PUBLISHED
586,Pakistan,2008,Female,15 to 19 years,RATE_PER_1000,56.25,Pakistan 2012-2013 Demographic and Health Survey,PUBLISHED
586,Pakistan,2009,Female,15 to 19 years,RATE_PER_1000,49.01,Pakistan 2011-2012 Living Standards Measurement Survey,PUBLISHED
586,Pakistan,2013,Female,15 to 19 years,RATE_PER_1000,49.86,Pakistan 2017-2018 Demographic and Health Survey,PUBLISHED
586,Pakistan,2016,Female,15 to 19 years,RATE_PER_1000,45.53,Pakistan 2017-2018 Demographic and Health Survey,PUBLISHED
586,Pakistan,2018,Female,15 to 19 years,RATE_PER_1000,53.99,Pakistan 2018-2019 Living Standards Measurement Survey,PUBLISHED
585,Palau,2016,Female,15 to 19 years,RATE_PER_1000,34.44,Registration National Statistics & WPP2022,PUBLISHED
585,Palau,2019,Female,15 to 19 years,RATE_PER_1000,34.47,Registration National Statistics & WPP2022,PUBLISHED
585,Palau,2018,Female,15 to 19 years,RATE_PER_1000,35.14,Registration National Statistics & WPP2022,PUBLISHED
585,Palau,2013,Female,15 to 19 years,RATE_PER_1000,31.83,Registration National Statistics & WPP2022,PUBLISHED
585,Palau,2015,Female,15 to 19 years,RATE_PER_1000,31.37,Registration National Statistics & WPP2022,PUBLISHED
585,Palau,2014,Female,15 to 19 years,RATE_PER_1000,31.94,Registration National Statistics & WPP2022,PUBLISHED
585,Palau,2012,Female,15 to 19 years,RATE_PER_1000,30.63,Registration National Statistics & WPP2022,PUBLISHED
585,Palau,2001,Female,15 to 19 years,RATE_PER_1000,29.69,Registration National Statistics & WPP2022,PUBLISHED
585,Palau,2000,Female,15 to 19 years,RATE_PER_1000,31.68,Registration National Statistics & WPP2022,PUBLISHED
585,Palau,2003,Female,15 to 19 years,RATE_PER_1000,29.46,Registration National Statistics & WPP2022,PUBLISHED
584,Marshall Islands,2002,Female,15 to 19 years,RATE_PER_1000,81.62,Registration National Statistics & WPP2022,PUBLISHED
584,Marshall Islands,2003,Female,15 to 19 years,RATE_PER_1000,79.01,Registration National Statistics & WPP2022,PUBLISHED
584,Marshall Islands,2004,Female,15 to 19 years,RATE_PER_1000,86.43,Registration National Statistics & WPP2022,PUBLISHED
584,Marshall Islands,2005,Female,15 to 19 years,RATE_PER_1000,88.81,Registration National Statistics & WPP2022,PUBLISHED
583,Micronesia (Federated States of),2001,Female,15 to 19 years,RATE_PER_1000,55.42,Registration National Statistics & WPP2022,PUBLISHED
583,Micronesia (Federated States of),2006,Female,15 to 19 years,RATE_PER_1000,43.77,Registration Human Fertility Collection,PUBLISHED
583,Micronesia (Federated States of),2007,Female,15 to 19 years,RATE_PER_1000,49.57,Micronesia (Federated States of) 2010 Census,PUBLISHED
583,Micronesia (Federated States of),2009,Female,15 to 19 years,RATE_PER_1000,33.02,Micronesia (Federated States of) 2010 Census,PUBLISHED
584,Marshall Islands,2008,Female,15 to 19 years,RATE_PER_1000,90.6,Marshall Islands 2011 Census,PUBLISHED
584,Marshall Islands,2010,Female,15 to 19 years,RATE_PER_1000,82.22,Marshall Islands 2011 Census,PUBLISHED
584,Marshall Islands,2006,Female,15 to 19 years,RATE_PER_1000,77.21,Registration National Statistics & WPP2022,PUBLISHED
583,Micronesia (Federated States of),2000,Female,15 to 19 years,RATE_PER_1000,56.72,Registration National Statistics & WPP2022,PUBLISHED
583,Micronesia (Federated States of),2005,Female,15 to 19 years,RATE_PER_1000,47.3,Registration Human Fertility Collection,PUBLISHED
583,Micronesia (Federated States of),2004,Female,15 to 19 years,RATE_PER_1000,45.3,Registration Human Fertility Collection,PUBLISHED
583,Micronesia (Federated States of),2003,Female,15 to 19 years,RATE_PER_1000,53.51,Registration National Statistics & WPP2022,PUBLISHED
578,Norway,2011,Female,15 to 19 years,RATE_PER_1000,7.11,Estimate Human Fertility Database,PUBLISHED
578,Norway,2014,Female,15 to 19 years,RATE_PER_1000,05.04,Estimate Human Fertility Database,PUBLISHED
578,Norway,2013,Female,15 to 19 years,RATE_PER_1000,5.64,Estimate Human Fertility Database,PUBLISHED
578,Norway,2015,Female,15 to 19 years,RATE_PER_1000,4.62,Estimate Human Fertility Database,PUBLISHED
578,Norway,2018,Female,15 to 19 years,RATE_PER_1000,2.55,Estimate Human Fertility Database,PUBLISHED
578,Norway,2020,Female,15 to 19 years,RATE_PER_1000,1.66,Estimate Human Fertility Database,PUBLISHED
578,Norway,2019,Female,15 to 19 years,RATE_PER_1000,2.26,Estimate Human Fertility Database,PUBLISHED
578,Norway,2017,Female,15 to 19 years,RATE_PER_1000,2.99,Estimate Human Fertility Database,PUBLISHED
578,Norway,2016,Female,15 to 19 years,RATE_PER_1000,3.89,Estimate Human Fertility Database,PUBLISHED
578,Norway,2002,Female,15 to 19 years,RATE_PER_1000,10.08,Estimate Human Fertility Database,PUBLISHED
578,Norway,2006,Female,15 to 19 years,RATE_PER_1000,8.71,Estimate Human Fertility Database,PUBLISHED
578,Norway,2001,Female,15 to 19 years,RATE_PER_1000,11.05,Estimate Human Fertility Database,PUBLISHED
578,Norway,2007,Female,15 to 19 years,RATE_PER_1000,09.08,Estimate Human Fertility Database,PUBLISHED
566,Nigeria,2010,Female,15 to 19 years,RATE_PER_1000,123.14,Nigeria 2013 Demographic and Health Survey,PUBLISHED
566,Nigeria,2001,Female,15 to 19 years,RATE_PER_1000,126.26,Nigeria 2003 Demographic and Health Survey,PUBLISHED
566,Nigeria,2009,Female,15 to 19 years,RATE_PER_1000,158.68,Nigeria 2016-2017 Multiple Indicator Cluster Survey,PUBLISHED
